quaternions_10	quaternions_11	quaternions_12	quaternions_13	angle_10	angle_11	angle_12	rotacc_1	speed	id	pos_x	pos_y	normalized_x	normalized_y	orientation_x	orientation_y	speed1	tracking	Pharusbin	Gyroid	comp_index	SOUND1	SOUND2	SOUND3	SOUND4	SOUND5	SOUND6	SOUND7	SOUND8
0.8107692	0.41904756	0.012606207	0.40839893	0.1258	0.4478406	0.6229309	0.014421929	0.014421929	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8359375	0	0	0	0	0	0	0
0.81045246	0.41967744	0.012850039	0.40842217	0.12580706	0.4478266	0.6231435	0.014415912	0.014415912	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8101552	0.42031336	0.013099116	0.40840635	0.12580156	0.4478189	0.62335956	0.014414763	0.014414763	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8098631	0.42094228	0.013351915	0.40838772	0.12579566	0.44781312	0.62357426	0.01441377	0.01441377	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.80957097	0.42155182	0.013619387	0.40838304	0.12579632	0.4478106	0.6237849	0.01441486	0.01441486	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8092833	0.42213508	0.0138911195	0.40838888	0.12580161	0.4478097	0.62398905	0.014420551	0.014420551	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.80899984	0.4226904	0.014153503	0.40840667	0.12581077	0.44780704	0.6241851	0.01442403	0.01442403	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.80872494	0.42321727	0.014395578	0.40842935	0.1258205	0.4478012	0.62437224	0.014426809	0.014426809	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8084663	0.42371336	0.0146368425	0.40844557	0.12582894	0.4477988	0.6245522	0.014423458	0.014423458	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.80823606	0.42418045	0.014866356	0.4084343	0.12582804	0.4478001	0.62472534	0.014426196	0.014426196	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8080202	0.4246143	0.015096279	0.40842223	0.12582798	0.44780463	0.6248902	0.014427879	0.014427879	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.80786514	0.42490557	0.01530269	0.4084186	0.12583351	0.44781697	0.6250119	0.014429252	0.014429252	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8077482	0.42510715	0.015480974	0.40842223	0.12584214	0.44783127	0.6251045	0.014429358	0.014429358	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.83203125	0	0	0	0	0	0	0
0.8076548	0.42525294	0.015611589	0.40843284	0.12585092	0.4478398	0.62517536	0.014434079	0.014434079	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80758613	0.42534018	0.015718022	0.4084512	0.12586235	0.44784835	0.6252253	0.014436102	0.014436102	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80754745	0.42539644	0.01579738	0.40844643	0.12586486	0.44785783	0.6252635	0.014438603	0.014438603	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.8075336	0.42542273	0.015853034	0.40842614	0.12586124	0.4478678	0.62529004	0.014435858	0.014435858	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.807539	0.42543432	0.015887469	0.40838698	0.12584998	0.44787765	0.62530977	0.014429749	0.014429749	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80763483	0.42528185	0.015860168	0.40833312	0.1258346	0.44789448	0.62527144	0.014425774	0.014425774	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80786496	0.4248669	0.015742417	0.40827844	0.12582166	0.44792292	0.62513655	0.014422448	0.014422448	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80811435	0.424424	0.015584336	0.40822446	0.12580709	0.44794714	0.62498254	0.014421685	0.014421685	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.8084148	0.42388523	0.015370865	0.40818113	0.12579589	0.4479715	0.62478256	0.014420825	0.014420825	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.8087602	0.4232341	0.015132671	0.4081508	0.12578934	0.4479962	0.6245526	0.014422942	0.014422942	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80919087	0.42241222	0.014811305	0.4081049	0.12577501	0.44801775	0.62426764	0.014426235	0.014426235	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.80964136	0.42153278	0.014456863	0.4080622	0.12576038	0.44803536	0.62396723	0.01443086	0.01443086	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.828125	0	0	0	0	0	0	0
0.810107	0.42061087	0.014094563	0.40802065	0.12574683	0.44805467	0.62365675	0.014436406	0.014436406	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8103554	0.4200871	0.013852501	0.4080365	0.12574941	0.4480534	0.6234705	0.014437994	0.014437994	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8104664	0.41985065	0.013712238	0.40805972	0.12575378	0.4480456	0.6233766	0.014439128	0.014439128	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.81044674	0.41988066	0.013662137	0.40809077	0.12575935	0.44802934	0.62337023	0.014439398	0.014439398	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.81032836	0.42010838	0.013680504	0.40812403	0.12576425	0.448006	0.62343264	0.014437501	0.014437501	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8101363	0.42045859	0.013756505	0.40817365	0.12577476	0.44797814	0.6235422	0.014429474	0.014429474	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8098628	0.42095786	0.0139209395	0.4082223	0.12578642	0.44795132	0.6237147	0.014423562	0.014423562	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8095922	0.42145073	0.014086778	0.4082574	0.1257929	0.4479243	0.6238929	0.014416292	0.014416292	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.80935085	0.42189234	0.014267062	0.4082814	0.1257998	0.44791037	0.62405604	0.014410154	0.014410154	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.80894864	0.42265034	0.014579983	0.40831402	0.12581034	0.4478922	0.62433034	0.014406139	0.014406139	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8088001	0.42293078	0.014702743	0.40832818	0.1258157	0.44788733	0.6244313	0.014405468	0.014405468	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.82421875	0	0	0	0	0	0	0
0.8086782	0.42315826	0.014803234	0.40834245	0.12582104	0.44788313	0.62451327	0.014403428	0.014403428	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.8085903	0.4233281	0.014880707	0.40834707	0.12582317	0.4478813	0.6245754	0.0144004	0.0144004	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.8085264	0.42345563	0.014946666	0.40834597	0.12582394	0.44788244	0.62462354	0.014396177	0.014396177	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.8084804	0.4235528	0.01499762	0.4083395	0.12582265	0.4478841	0.62466097	0.014393157	0.014393157	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.80846715	0.42359537	0.015027948	0.40832305	0.12581818	0.44788867	0.62467957	0.014389567	0.014389567	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.8084778	0.42358485	0.015043968	0.40831172	0.12581623	0.44789547	0.6246794	0.014389155	0.014389155	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.80850446	0.42354545	0.0150374975	0.40829852	0.12581266	0.44790044	0.6246675	0.014389099	0.014389099	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.80854213	0.42346922	0.015025892	0.40830034	0.1258153	0.44790685	0.6246421	0.014389814	0.014389814	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.80860007	0.42336088	0.015002847	0.40829572	0.12581612	0.4479156	0.6246047	0.014392612	0.014392612	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.808657	0.42325383	0.014970154	0.40829325	0.1258167	0.44792163	0.62456614	0.0143954	0.0143954	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.80871373	0.42313942	0.014927112	0.40829983	0.12581965	0.44792476	0.6245232	0.014396113	0.014396113	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.80877864	0.4230206	0.014874469	0.40829593	0.12581834	0.44792762	0.6244779	0.014396782	0.014396782	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8203125	0	0	0	0	0	0	0
0.808843	0.4228996	0.0148282945	0.4082953	0.12581891	0.44793203	0.62443227	0.0143928565	0.0143928565	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.80890673	0.4227837	0.014786621	0.40829006	0.12581807	0.44793743	0.62438923	0.014391124	0.014391124	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.8089621	0.42267567	0.014732922	0.40829307	0.1258184	0.44793722	0.62434745	0.014389036	0.014389036	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.80901337	0.42256737	0.01469179	0.4083034	0.1258225	0.44793934	0.6243066	0.014390258	0.014390258	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.8090626	0.42246482	0.014652704	0.40831167	0.12582585	0.4479415	0.6242681	0.014384828	0.014384828	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.8091142	0.4223615	0.014630515	0.40831536	0.12582943	0.44794896	0.6242313	0.014383623	0.014383623	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.8091589	0.42226654	0.014601738	0.40832424	0.1258337	0.44795275	0.6241963	0.014390142	0.014390142	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.80916816	0.4222288	0.014588896	0.40834522	0.12584117	0.4479515	0.6241812	0.01439777	0.01439777	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.80914694	0.42226222	0.0146051645	0.408354	0.12584436	0.44795033	0.62419325	0.014405605	0.014405605	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.80910885	0.42232656	0.014626896	0.40836433	0.1258472	0.44794613	0.6242163	0.014411947	0.014411947	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.8090699	0.42240155	0.014656463	0.40836468	0.12584701	0.44794396	0.62424445	0.014409475	0.014409475	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.80901253	0.42251074	0.014708413	0.40836447	0.1258474	0.447943	0.6242867	0.014405522	0.014405522	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.81640625	0	0	0	0	0	0	0
0.8089511	0.42263556	0.014777573	0.40835518	0.12584564	0.4479457	0.62433654	0.0144030545	0.0144030545	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8088822	0.4227745	0.014845205	0.40834695	0.12584352	0.447946	0.6243906	0.014398706	0.014398706	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8088431	0.42286927	0.014891352	0.4083265	0.12583707	0.44794846	0.62442803	0.014397066	0.014397066	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8088411	0.42288446	0.014911801	0.40831456	0.12583447	0.4479536	0.6244357	0.014387868	0.014387868	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.80886984	0.42283258	0.014918339	0.40831077	0.12583625	0.4479631	0.624419	0.0143782245	0.0143782245	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.80892795	0.422721	0.014894539	0.40831178	0.12583934	0.44797215	0.62437844	0.014369929	0.014369929	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.80900383	0.42257673	0.014838323	0.40831196	0.12584023	0.44797692	0.62432384	0.014360243	0.014360243	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8091101	0.42237952	0.0147615895	0.40830535	0.12583897	0.44798386	0.6242502	0.014355769	0.014355769	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.80923015	0.42216045	0.0146658495	0.40829304	0.12583472	0.4479892	0.6241683	0.014357795	0.014357795	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8093596	0.4219318	0.014559154	0.40827096	0.12582645	0.4479941	0.6240832	0.014356534	0.014356534	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8095684	0.42156	0.014403162	0.40823334	0.12581405	0.44800615	0.62394875	0.014358411	0.014358411	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8098076	0.42113012	0.014238086	0.4081902	0.12580119	0.44802326	0.6237965	0.014364114	0.014364114	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8125	0	0	0	0	0	0	0
0.8101343	0.4205286	0.014001845	0.40813667	0.12578467	0.44804326	0.62358636	0.014369037	0.014369037	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8105052	0.41984767	0.013722638	0.408069	0.12576227	0.4480628	0.6233506	0.01437077	0.01437077	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8108937	0.41911656	0.013424689	0.40800956	0.12574269	0.44808167	0.62309915	0.014375146	0.014375146	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8113057	0.41834784	0.013088584	0.40793893	0.12571737	0.44809672	0.6228342	0.014375866	0.014375866	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8117204	0.4175657	0.0127420435	0.40787405	0.12569366	0.44811007	0.622564	0.014376369	0.014376369	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8121383	0.41677392	0.012377333	0.40781164	0.12566973	0.44812018	0.6222886	0.014381251	0.014381251	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.81236595	0.41631648	0.012136236	0.4078169	0.12566774	0.44811672	0.6221146	0.0143827535	0.0143827535	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.812534	0.41599882	0.011953401	0.40781578	0.125664	0.44811362	0.6219858	0.014383727	0.014383727	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.81260896	0.41585773	0.011820739	0.4078347	0.12566514	0.44810104	0.6219119	0.014390865	0.014390865	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.81260836	0.4158706	0.011747304	0.407858	0.1256673	0.44808477	0.62189007	0.014394905	0.014394905	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.812528	0.4160339	0.011739897	0.40789172	0.12567295	0.44806498	0.6219218	0.014403651	0.014403651	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8123944	0.4162854	0.0117522115	0.40793908	0.12568115	0.44803616	0.62198555	0.014413239	0.014413239	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80859375	0	0	0	0	0	0	0
0.8122507	0.41655982	0.011793823	0.407977	0.1256874	0.44801104	0.62206393	0.014419241	0.014419241	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.81208247	0.41687638	0.011879167	0.4080134	0.12569499	0.44798988	0.6221643	0.014419926	0.014419926	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.8118836	0.41722143	0.012000536	0.40807283	0.12571193	0.44796914	0.6222807	0.014417647	0.014417647	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.811682	0.4175733	0.012145771	0.40812343	0.12572743	0.4479534	0.6224063	0.014424844	0.014424844	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.8114772	0.41795024	0.01229709	0.40815225	0.12573509	0.44793868	0.6225431	0.014437492	0.014437492	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.8112548	0.4183589	0.012463801	0.4081876	0.12574612	0.44792572	0.6226872	0.014447915	0.014447915	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.8110262	0.41878098	0.012638007	0.40822443	0.12575842	0.4479145	0.6228351	0.014450912	0.014450912	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.81079113	0.4192197	0.012826372	0.40825915	0.12577082	0.44790548	0.6229886	0.01444933	0.01444933	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.81056255	0.41966242	0.013020635	0.40827876	0.12577865	0.44789964	0.623144	0.0144413235	0.0144413235	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.81034476	0.42010128	0.013206766	0.4082827	0.12578055	0.44789428	0.6232979	0.014435242	0.014435242	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.8101367	0.42051962	0.013378627	0.4082869	0.1257819	0.4478874	0.62344456	0.014428672	0.014428672	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.8099436	0.4209028	0.013539198	0.40829363	0.12578426	0.4478811	0.62357986	0.014424374	0.014424374	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8046875	0	0	0	0	0	0	0
0.80975974	0.42126313	0.013700744	0.40830186	0.125788	0.4478771	0.62370896	0.014419317	0.014419317	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.8095972	0.42160085	0.0138574615	0.40829006	0.12578538	0.44787705	0.62383246	0.014411748	0.014411748	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.80945253	0.42191064	0.014013636	0.40826887	0.12578051	0.44788107	0.6239487	0.014407485	0.014407485	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.8093239	0.42220026	0.014160035	0.40823537	0.12577124	0.44788647	0.6240592	0.014405764	0.014405764	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.809259	0.42235494	0.014266671	0.40820277	0.12576349	0.44789702	0.62412566	0.014406983	0.014406983	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.80927247	0.42234722	0.014319756	0.40816998	0.12575689	0.44791308	0.6241372	0.014406333	0.014406333	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.8093582	0.422206	0.014314406	0.4081256	0.12574632	0.44793263	0.6241011	0.014410866	0.014410866	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.8094872	0.4219815	0.014268298	0.40808028	0.1257353	0.44795325	0.6240325	0.014414143	0.014414143	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.80965483	0.4216828	0.014185004	0.40803656	0.12572479	0.4479749	0.6239334	0.014412387	0.014412387	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.809855	0.42130628	0.014056418	0.40801382	0.12572077	0.44799373	0.6237992	0.014404874	0.014404874	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.8101059	0.42086285	0.013881581	0.40797338	0.12570982	0.44801363	0.6236348	0.01440279	0.01440279	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.80078125	0	0	0	0	0	0	0
0.8105614	0.42001718	0.0135533465	0.40792122	0.12569521	0.44804192	0.6233311	0.0144098215	0.0144098215	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.8107763	0.41959104	0.013377706	0.4079163	0.12569368	0.4480494	0.62317884	0.01440995	0.01440995	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.8109879	0.41917345	0.013189146	0.40790758	0.12568924	0.44805282	0.62302893	0.014404392	0.014404392	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.81119025	0.4187666	0.013007865	0.40790474	0.1256871	0.4480561	0.6228832	0.0143972	0.0143972	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.8113899	0.41837513	0.012828354	0.40789282	0.12568158	0.4480594	0.6227428	0.014399531	0.014399531	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.8115837	0.41800156	0.012659955	0.4078761	0.12567489	0.4480643	0.6226089	0.0143988235	0.0143988235	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.81176835	0.4176447	0.012492778	0.407862	0.12566864	0.44806743	0.62247974	0.014400409	0.014400409	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.8118978	0.41737464	0.012373928	0.40787345	0.12567225	0.4480694	0.6223796	0.01439154	0.01439154	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.81193787	0.41726023	0.012314443	0.40791312	0.12568504	0.44806457	0.62233067	0.014381069	0.014381069	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.8119299	0.41724697	0.012299212	0.40795174	0.12569775	0.44805914	0.6223173	0.014373628	0.014373628	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.811883	0.41730297	0.012309121	0.40799966	0.1257132	0.44805023	0.62232816	0.014368071	0.014368071	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
0.81180507	0.4174294	0.012326713	0.40804052	0.12572393	0.44803524	0.6223635	0.0143690845	0.0143690845	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.796875	0	0	0	0	0	0	0
